,num_generations,mutation_rate,num_individuals,crossover_rate,mutation_type,crossover_type,local_search_rate,local_search_type,search_radius,num_evaluations,fitness_function,dimensions,algorithm,gg,selection_method
11548,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.01,3000,1,10,Baldwin,0.2,best_and_worst
11549,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.01,3000,1,10,Baldwin,0.2,sorted_selection_part
11550,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.01,3000,1,10,Baldwin,0.2,sorted_selection_all
11551,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.01,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
11552,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.01,3000,1,10,Baldwin,0.99,best_and_worst
11553,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.01,3000,1,10,Baldwin,0.99,sorted_selection_part
11554,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.01,3000,1,10,Baldwin,0.99,sorted_selection_all
11555,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.01,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
11556,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.01,best_and_worst
11557,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.01,sorted_selection_part
11558,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.01,sorted_selection_all
11559,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.01,roulette_Wheel_Select
11560,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.2,best_and_worst
11561,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.2,sorted_selection_part
11562,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.2,sorted_selection_all
11563,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.2,roulette_Wheel_Select
11564,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.99,best_and_worst
11565,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.99,sorted_selection_part
11566,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.99,sorted_selection_all
11567,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baseline,0.99,roulette_Wheel_Select
11568,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.01,best_and_worst
11569,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.01,sorted_selection_part
11570,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.01,sorted_selection_all
11571,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
11572,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.2,best_and_worst
11573,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.2,sorted_selection_part
11574,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.2,sorted_selection_all
11575,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
11576,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.99,best_and_worst
11577,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.99,sorted_selection_part
11578,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.99,sorted_selection_all
11579,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
11580,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.01,best_and_worst
11581,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.01,sorted_selection_part
11582,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.01,sorted_selection_all
11583,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
11584,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.2,best_and_worst
11585,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.2,sorted_selection_part
11586,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.2,sorted_selection_all
11587,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
11588,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.99,best_and_worst
11589,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.99,sorted_selection_part
11590,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.99,sorted_selection_all
11591,100,0.2,500,0.8,gaussian,probabilistic,0.8,gaussian,0.1,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
11592,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.01,best_and_worst
11593,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.01,sorted_selection_part
11594,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.01,sorted_selection_all
11595,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.01,roulette_Wheel_Select
11596,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.2,best_and_worst
11597,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.2,sorted_selection_part
11598,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.2,sorted_selection_all
11599,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.2,roulette_Wheel_Select
11600,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.99,best_and_worst
11601,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.99,sorted_selection_part
11602,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.99,sorted_selection_all
11603,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baseline,0.99,roulette_Wheel_Select
11604,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.01,best_and_worst
11605,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.01,sorted_selection_part
11606,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.01,sorted_selection_all
11607,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
11608,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.2,best_and_worst
11609,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.2,sorted_selection_part
11610,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.2,sorted_selection_all
11611,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
11612,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.99,best_and_worst
11613,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.99,sorted_selection_part
11614,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.99,sorted_selection_all
11615,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
11616,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.01,best_and_worst
11617,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.01,sorted_selection_part
11618,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.01,sorted_selection_all
11619,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
11620,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.2,best_and_worst
11621,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.2,sorted_selection_part
11622,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.2,sorted_selection_all
11623,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
11624,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.99,best_and_worst
11625,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.99,sorted_selection_part
11626,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.99,sorted_selection_all
11627,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.01,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
11628,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.01,best_and_worst
11629,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.01,sorted_selection_part
11630,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.01,sorted_selection_all
11631,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.01,roulette_Wheel_Select
11632,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.2,best_and_worst
11633,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.2,sorted_selection_part
11634,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.2,sorted_selection_all
11635,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.2,roulette_Wheel_Select
11636,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.99,best_and_worst
11637,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.99,sorted_selection_part
11638,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.99,sorted_selection_all
11639,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baseline,0.99,roulette_Wheel_Select
11640,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.01,best_and_worst
11641,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.01,sorted_selection_part
11642,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.01,sorted_selection_all
11643,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
11644,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.2,best_and_worst
11645,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.2,sorted_selection_part
11646,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.2,sorted_selection_all
11647,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
11648,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.99,best_and_worst
11649,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.99,sorted_selection_part
11650,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.99,sorted_selection_all
11651,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
11652,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.01,best_and_worst
11653,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.01,sorted_selection_part
11654,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.01,sorted_selection_all
11655,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
11656,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.2,best_and_worst
11657,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.2,sorted_selection_part
11658,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.2,sorted_selection_all
11659,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
11660,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.99,best_and_worst
11661,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.99,sorted_selection_part
11662,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.99,sorted_selection_all
11663,100,0.2,500,0.8,gaussian,probabilistic,0.8,hill_climbing,0.1,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
11664,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.01,best_and_worst
11665,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.01,sorted_selection_part
11666,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.01,sorted_selection_all
11667,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.01,roulette_Wheel_Select
11668,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.2,best_and_worst
11669,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.2,sorted_selection_part
11670,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.2,sorted_selection_all
11671,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.2,roulette_Wheel_Select
11672,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.99,best_and_worst
11673,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.99,sorted_selection_part
11674,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.99,sorted_selection_all
11675,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baseline,0.99,roulette_Wheel_Select
11676,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.01,best_and_worst
11677,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.01,sorted_selection_part
11678,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.01,sorted_selection_all
11679,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
11680,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.2,best_and_worst
11681,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.2,sorted_selection_part
11682,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.2,sorted_selection_all
11683,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
11684,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.99,best_and_worst
11685,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.99,sorted_selection_part
11686,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.99,sorted_selection_all
11687,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
11688,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.01,best_and_worst
11689,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.01,sorted_selection_part
11690,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.01,sorted_selection_all
11691,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
11692,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.2,best_and_worst
11693,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.2,sorted_selection_part
11694,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.2,sorted_selection_all
11695,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
11696,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.99,best_and_worst
11697,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.99,sorted_selection_part
11698,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.99,sorted_selection_all
11699,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.01,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
11700,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.01,best_and_worst
11701,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.01,sorted_selection_part
11702,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.01,sorted_selection_all
11703,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.01,roulette_Wheel_Select
11704,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.2,best_and_worst
11705,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.2,sorted_selection_part
11706,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.2,sorted_selection_all
11707,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.2,roulette_Wheel_Select
11708,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.99,best_and_worst
11709,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.99,sorted_selection_part
11710,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.99,sorted_selection_all
11711,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baseline,0.99,roulette_Wheel_Select
11712,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.01,best_and_worst
11713,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.01,sorted_selection_part
11714,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.01,sorted_selection_all
11715,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
11716,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.2,best_and_worst
11717,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.2,sorted_selection_part
11718,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.2,sorted_selection_all
11719,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
11720,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.99,best_and_worst
11721,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.99,sorted_selection_part
11722,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.99,sorted_selection_all
11723,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
11724,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.01,best_and_worst
11725,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.01,sorted_selection_part
11726,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.01,sorted_selection_all
11727,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.01,roulette_Wheel_Select
11728,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.2,best_and_worst
11729,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.2,sorted_selection_part
11730,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.2,sorted_selection_all
11731,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.2,roulette_Wheel_Select
11732,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.99,best_and_worst
11733,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.99,sorted_selection_part
11734,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.99,sorted_selection_all
11735,100,0.2,500,0.8,gaussian,linear combination,0.2,uniform,0.1,3000,1,10,Baldwin,0.99,roulette_Wheel_Select
11736,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.01,best_and_worst
11737,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.01,sorted_selection_part
11738,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.01,sorted_selection_all
11739,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.01,roulette_Wheel_Select
11740,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.2,best_and_worst
11741,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.2,sorted_selection_part
11742,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.2,sorted_selection_all
11743,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.2,roulette_Wheel_Select
11744,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.99,best_and_worst
11745,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.99,sorted_selection_part
11746,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.99,sorted_selection_all
11747,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baseline,0.99,roulette_Wheel_Select
11748,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.01,best_and_worst
11749,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.01,sorted_selection_part
11750,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.01,sorted_selection_all
11751,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.01,roulette_Wheel_Select
11752,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.2,best_and_worst
11753,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.2,sorted_selection_part
11754,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.2,sorted_selection_all
11755,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.2,roulette_Wheel_Select
11756,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.99,best_and_worst
11757,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.99,sorted_selection_part
11758,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.99,sorted_selection_all
11759,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Lamarck,0.99,roulette_Wheel_Select
11760,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.01,best_and_worst
11761,100,0.2,500,0.8,gaussian,linear combination,0.2,gaussian,0.01,3000,1,10,Baldwin,0.01,sorted_selection_part
